wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
11,1,3,25,17,48,24,2,11,0.7362851495745729,54,0.8215540347722279,0,0.0,0.32811402195743006,0,0,3.6424054748199794,1,0.8780307593351417,1
1,1,0,4,3,0,0,3,1,2.0,9,0.0,0,0.312271786048796,0.828067946512199,0,0,4.687728213951204,0,0.343864106975602,1
13,4,0,15,49,55,7,10,9,0.7443795775973419,305,0.8717076944813937,1,0.755863536699228,0.27511708219523967,2,9,21.733560943233382,9,1.8782698302391905,1
64,5,0,51,210,1615,26,36,28,0.9422333069643535,1907,0.7243296841172179,5,0.9127614492097936,0.13418044770794163,3,12,28.136188390339594,19,2.336059726176514,1
10,1,0,10,59,30,6,5,8,1.5265641142248718,928,0.3620392066840299,0,0.3089401229163591,0.40591117590853487,0,2,88.08618266313971,16,4.57769277262112,1
39,2,0,62,143,682,50,23,32,0.9422002565080155,1535,0.4332437921238231,2,0.2424062896304678,0.12672610702520046,0,3,37.532564073948876,14,2.714957155362352,1
62,5,0,56,214,1541,29,39,30,0.942747853488864,1905,0.6357915111382599,6,0.9151774325201921,0.1352815985849906,3,12,28.69766813885206,21,2.383981365533836,1
5,5,0,5,32,1,2,3,2,0.4315416348863977,191,1.0,0,0.9380057420508165,0.4432410781880772,1,10,35.53236308713157,7,2.57328039589098,1
8,6,0,5,25,32,3,5,8,0.9261074147856044,88,1.0,2,0.9879636325427971,0.597187133473211,2,2,8.762867205849046,1,0.8869293359299733,1
56,6,0,116,205,1258,106,31,41,0.9079526448917706,1515,0.7762071055265397,8,0.920947554265925,0.07956355788235946,1,1,25.471549953938325,14,2.5889637598886366,1
14,3,0,13,64,19,11,6,8,0.8084043332083342,524,0.8859252203091381,1,0.8978639833153776,0.32750910086228463,1,5,34.31724786541209,5,1.834060800268551,1
13,4,0,11,65,42,3,10,2,0.8083021757995728,504,1.0,3,0.6639321485107108,0.39644928676920455,2,3,37.193601912712644,8,2.3034316812676674,1
5,3,0,10,44,4,2,10,2,0.7332815090033858,255,1.0,2,0.7186995226309839,0.6129978938445751,1,2,44.520050175189624,6,1.9201122549046672,1
20,3,0,22,98,136,13,14,9,0.8926413375897811,1139,0.950467676207618,4,0.663671694525119,0.2071684068327747,1,3,52.89865465148559,26,4.390466000828566,1
32,1,0,37,122,214,10,30,29,0.673679202249804,1553,0.9275483148601382,2,0.0,0.13662092207716758,0,0,46.83507294198888,29,4.122699237031301,1
20,5,0,19,106,141,11,15,8,0.8237583426122952,569,0.9968357816468835,1,0.9589054320422535,0.21546809943816592,0,0,26.87425476881104,8,1.4694884208368444,1
14,3,0,13,98,53,6,9,9,0.7209169853195663,883,0.9317819951051559,1,0.8900330192237687,0.4665214994410887,1,8,59.156657277782195,16,2.985043739556647,1
54,4,0,44,170,1156,25,25,28,0.9028739704891675,1471,0.7140807066761576,5,0.758320153818628,0.12352399032269185,2,9,25.705401565344715,14,2.0335872574503457,1
5,6,0,8,33,6,4,7,1,0.7107533991544275,149,1.0,2,0.9926926504865711,0.35465364699489416,0,0,25.024916104587717,1,0.8226561716768165,1
4,1,0,6,8,0,5,1,2,1.0378112026687334,53,0.6627728672445796,1,0.0,0.5009734501888551,0,0,9.575673519015414,1,0.8313864336222898,1
13,1,0,11,60,46,4,10,6,0.8292314682361762,485,1.0,0,0.014171281150548914,0.18317986725069502,0,0,35.02135487924553,6,2.5401155260511628,1
14,1,0,10,38,55,4,6,11,0.4106922690718812,311,1.0,1,0.1874326164882515,0.29867936747344026,0,0,21.064800651460445,8,2.32134967695698,1
13,5,0,9,70,39,3,7,4,0.8699342134081222,682,0.849246276021961,0,0.9160795463045671,0.21241127951956157,1,3,51.048089408430556,10,2.2102459962331586,1
1,1,0,4,3,0,2,2,1,2.0,15,0.0,0,0.0,0.8386775406185708,0,0,8.547101624742831,0,0.32264491876285845,1
29,3,0,27,91,285,15,18,22,0.9026598549820226,738,0.7446782590922683,3,0.5704182192994103,0.1711016566032262,0,0,23.457412074973554,10,2.3124346763142025,1
19,4,0,17,96,146,9,13,12,0.9175894936676264,577,0.5988120859610173,0,0.8628334621827027,0.29411822240408814,1,1,28.8569054927039,8,1.9826973122609612,1
6,1,1,7,16,5,2,5,5,0.49555547500601116,147,0.9388406533435478,1,0.0,0.4910144280950481,0,0,23.463036287078012,6,2.1869573514909986,1
11,2,0,7,31,41,3,5,6,0.7885214381196333,356,0.34356047477570395,2,0.33800287871874857,0.5218813172886634,1,3,28.644723177466272,5,1.4701320016022945,1
4,1,0,6,16,5,6,0,2,1.1006524764237924,180,0.540011310471191,0,0.0,0.32822874357289006,0,0,35.27355200116688,13,5.7191371904083175,1
3,4,0,5,23,3,1,5,2,1.4424099364806695,106,0.5575900635193305,0,0.5558952607150025,0.6175100074401934,0,0,34.448513457038665,6,2.7312502095806925,1
15,6,0,11,87,55,1,11,3,0.8201032309367073,1174,1.0,3,0.8897744261177309,0.2802013713807983,1,1,74.65597399072166,11,2.157507018841529,1
3,5,0,4,25,0,1,3,2,0.9583959301606804,188,0.6696026161339619,0,0.9965201344532879,0.4988990189497643,1,3,59.54849470060803,6,3.3149836491627385,1
4,1,0,10,25,0,2,8,2,0.6227663786415496,145,0.8449886006415496,3,0.06929296091482118,0.5625203551535785,0,0,32.738489274859674,2,0.9900067735441218,1
15,2,0,11,66,53,5,10,6,0.8260640042611411,491,1.0,1,0.3501790610025102,0.18713142881426917,0,0,32.00776827789754,7,2.412886676370492,1
2,1,1,5,4,1,2,2,2,1.271147436500185,11,0.7288525634998152,0,0.0,0.6892622866179663,0,0,4.2711474365001845,1,0.5,1
13,3,0,12,45,47,6,8,9,0.8284517983199187,303,0.9011980011934922,1,0.9177696119974803,0.24645268947956245,1,7,21.12350699787448,9,1.7012581361836245,1
3,6,0,3,17,1,1,2,3,0.5,277,1.0,0,0.996987952,1.0,2,4,88.47815296455168,5,2.0,1
4,5,0,5,26,0,2,5,1,0.666666667,113,1.0,0,0.9950770976180501,0.4128195137704901,0,0,25.31514178392625,1,0.7615414594577006,1
20,3,0,16,81,136,11,11,8,0.8458319925278815,579,0.9086282710239263,2,0.5291936165603672,0.18205616348921846,0,0,26.156566385721423,9,2.012758478763638,1
22,1,0,13,58,122,11,7,9,0.8699948434072752,598,0.8087842244085224,4,0.0,0.1616718032902324,0,0,25.549563435138598,10,2.5087756672111854,1
11,5,0,10,64,33,3,9,1,0.777072741569749,449,1.0,0,0.9321718637450314,0.49476611242134916,2,4,36.00766237561217,7,2.031358899669469,1
23,5,0,26,97,182,13,22,10,0.8345926878063192,521,0.9309418249008213,3,0.9671367701610584,0.16242832560407391,2,7,20.59405080070256,6,1.5105281734879406,1
19,3,0,22,93,104,6,18,11,0.7938157204320228,1207,0.7876480908276826,2,0.35532625123735917,0.23631255358053502,0,0,62.43458949043175,11,1.7870110895912845,1
6,5,0,7,32,10,3,6,0,0.7770245264492031,145,0.999246748449203,3,0.9863893447613397,0.28705937804950665,0,0,19.35108576372263,1,0.8577458378783617,1
13,3,0,13,46,51,6,8,9,0.5960297805014736,301,0.9077253916817245,1,0.543657014417535,0.28118559539978766,1,6,21.914823440775205,9,2.0700033595834446,1
26,1,0,15,56,77,6,10,6,0.7417277716288265,1321,1.0,3,0.0,0.2594995706670187,0,0,48.73004876213477,24,3.9496249240387895,1
13,5,0,14,69,39,8,10,3,0.8218229490948384,520,0.9700339292309875,4,0.9815824392408757,0.3981153587141174,2,5,37.01230838806892,7,1.999372849972408,1
1,8,0,4,15,0,2,4,1,2.0,84,0.0,0,0.9998966619707538,0.9778081514730579,0,0,79.07067599444365,0,0.3106858793771896,1
1,2,0,4,2,0,1,2,1,2.0,5,0.0,0,0.9616657359548132,0.9904164339887033,0,0,4.0383342640451865,0,0.019167132022593403,1
5,4,0,5,27,1,2,3,1,0.2910233540175702,195,1.0,0,0.6325729780655582,0.47335213848374924,1,6,33.07968036472826,6,2.4331402368396615,1
22,5,0,24,108,173,11,22,10,0.8220337308125633,545,0.9727597577984455,3,0.969709598872547,0.17810190386303082,1,3,22.656511253275845,7,1.4215563393659836,1
2,1,0,8,16,2,0,7,1,1.1298879529106494,53,0.0,0,0.0,0.38305606502421863,0,0,16.297297803388254,2,1.1912407341196745,1
14,6,0,16,96,64,5,13,6,0.8554269633892347,867,0.9181044293989592,2,0.9813560632172582,0.23909961958107462,1,5,56.898583266204305,18,2.9573519183678973,1
3,3,0,6,23,0,2,5,0,0.5,158,0.5773108866038105,0,0.5755719985024372,0.7745658063295953,0,1,41.54621773207621,2,1.1457335722119018,1
19,4,0,29,71,113,23,14,10,0.8972311058605356,625,0.8269135930443906,3,0.7997609658399613,0.1970032247595025,2,14,30.589396706075313,7,1.7279136648911086,1
29,3,0,10,73,336,7,7,24,0.9271385065261354,628,1.0,2,0.9558534886673369,0.12776133057472427,2,17,19.33967867495484,19,1.9004328379157933,1
27,1,0,27,97,166,6,21,22,0.7123595969047694,1210,1.0,2,0.13036968018612616,0.15773080125500943,0,0,45.47359491558837,27,3.992749274082195,1
15,2,0,12,47,47,7,9,13,0.7810112711645019,443,1.0,1,0.18199633540548021,0.24592986777780834,0,0,26.426690808320352,13,2.6148357439823093,1
21,1,0,10,76,34,5,7,14,0.8583553010389904,1265,0.8090496519931292,1,0.43645793777630565,0.31688402214029177,0,3,61.906733276117876,14,2.8698089440520373,1
7,5,0,5,32,12,3,4,1,0.6234666795895469,125,0.7941754269538273,1,0.9913234992158193,0.41499416003078177,2,7,16.295157681464048,1,0.8590486541138249,1
17,5,0,15,63,32,4,13,14,0.7965977679860315,546,0.633262083880629,4,0.9768161185165631,0.3394982299350128,0,0,30.038780241378674,7,1.9879338764330108,1
20,5,0,18,84,117,5,17,5,0.8202198867783974,498,1.0,3,0.9715776402573985,0.3255649279058642,1,4,23.309197226022683,11,1.647202029280414,1
4,1,0,6,19,0,1,5,3,0.013350903957225097,78,1.0,0,0.6859815508519228,0.49666227400568713,0,0,18.414887987315247,3,1.2700263559258245,1
25,2,0,26,89,222,12,19,15,0.866944878015436,555,1.0,0,0.2550897815333171,0.17212841936581896,0,1,20.884806370390454,7,1.9735574156222837,1
5,4,0,5,29,1,2,3,2,0.3522749102718664,194,1.0,0,0.7657103322195861,0.46022680495295726,1,8,34.14879843830807,6,2.4942269707688274,1
10,1,0,7,30,14,4,4,7,0.7086857379095944,231,0.8109141790159666,0,0.5476968607552571,0.40647358429329683,0,2,20.804054726712515,4,1.4152219772992134,1
13,1,0,7,35,40,4,4,11,0.5929539917156124,302,1.0,1,0.5535819600578091,0.251115160384092,0,0,20.70485157207263,8,1.9850015307741347,1
7,5,0,9,58,6,4,8,1,0.74649829515139,300,0.9690236185711797,1,0.9907279471949133,0.48106998908036747,3,10,40.34484655164282,4,1.6375962842292515,1
20,5,0,20,108,151,8,20,8,0.797439622707304,555,1.0,3,0.9721286617915462,0.19870834563489434,1,1,25.648126591711176,9,1.6632657032065186,1
11,6,0,11,66,30,3,10,1,0.7906073883744953,454,1.0,0,0.9842384509969732,0.4469754970730663,3,5,37.87955592477704,8,2.129261639137066,1
10,1,0,10,46,19,4,8,7,0.9675179772299873,1517,0.49729372384067083,1,0.0,0.29112447696044047,0,0,148.1227698706918,32,8.586468619203353,1
12,3,0,14,42,44,9,6,11,0.7238420946139377,272,1.0,2,0.38502766950123013,0.3147030214291077,0,0,20.249708437073842,4,1.8325631015873587,1
11,2,7,18,30,34,15,4,9,0.7689505577520908,263,1.0,1,0.48645695479529655,0.4181260992412274,0,0,21.780035182815013,3,1.6341063394524245,1
13,1,0,7,35,38,4,4,11,0.6793297846078776,303,1.0,1,0.693006144892777,0.2374038975025333,0,0,20.378657752849897,8,1.8455983737941635,1
2,2,0,2,7,1,1,2,2,2.0,85,0.0,0,0.8958275357773552,0.6328886291348937,0,0,41.5048722646332,8,4.43689096692085,1
14,5,0,13,85,53,5,12,1,0.8168163450681126,497,1.0,1,0.9800249831781289,0.464567690213071,3,10,32.83478929700202,3,1.5020129937675006,1
5,4,0,5,29,1,2,3,2,0.35412790386507387,193,1.0,0,0.7697380284831679,0.45982973489582607,1,8,34.18114159923121,6,2.496074978126073,1
41,3,0,37,150,560,9,31,22,0.797552402527736,1755,0.9085315597468973,4,0.3238221332006509,0.13704058941761071,1,2,40.84403630279674,21,2.56434064249329,1
20,1,0,11,83,32,6,7,12,0.8504052249837465,1273,0.7748761908697807,1,0.5145687059642681,0.32805498070928674,0,4,65.45017030258029,14,2.833731166843668,1
6,3,0,4,21,18,1,4,6,1.6042036929916643,86,0.34632176858900354,0,0.8705744696200712,0.5432902210736255,1,2,12.248908504171478,1,0.9567097789263745,1
18,1,0,12,93,29,6,8,11,0.8384049333203466,1284,0.7232928477950258,1,0.6324734899932821,0.34491705348144264,0,5,70.79883332328076,14,2.7792733420305304,1
9,3,0,10,59,20,4,9,2,0.7240275753248302,601,0.5922206025986414,0,0.4828585709196399,0.2490771265962789,0,0,59.25778551798075,12,3.881070193408295,1
51,4,0,20,138,944,12,13,44,0.9574298230855871,1080,0.71281300788464,4,0.927851693881315,0.10494967867960052,3,23,19.53762405102795,10,1.652702418305612,1
45,4,0,15,118,807,8,12,38,0.9465368671682768,998,0.8233374767676654,3,0.935190900616787,0.11598719706483797,3,19,20.273765518425357,22,1.805410979581833,1
6,5,0,6,32,11,3,5,0,0.7836671049234133,145,0.9884774038204467,2,0.9803143065533207,0.30046046563729095,0,0,19.509307525334084,1,0.9037434693348321,1
4,4,0,2,25,0,1,1,3,0.44620365704568693,194,1.0,0,0.9954868268739395,0.38291645864225954,1,4,44.95170078266944,2,1.4209955066728055,1
13,1,0,11,60,44,4,10,6,0.833333333,487,0.9352943154591562,0,0.0,0.180555556,0,0,36.14140275024667,6,2.627839667852977,1
31,2,0,34,125,232,10,28,23,0.715132280576427,1573,0.8976252884321593,2,0.20493656419858597,0.15736760931498728,0,0,48.46030480162861,26,3.7762379133434516,1
3,1,0,6,16,3,0,6,1,0.8581957942477264,57,0.4254126176822334,0,0.0,0.333333333,0,0,15.638586175849895,3,1.7232757466293034,1
11,1,0,9,45,31,1,7,7,0.771041100306285,473,1.0,2,0.30689498803171017,0.35435920668438003,0,1,38.96263998687435,8,2.361388592133189,1
16,3,0,12,79,77,2,10,7,0.8521723207046487,1175,1.0,3,0.646716438166223,0.2702842496122283,1,2,67.9671343207261,26,4.1751207376364174,1
38,3,0,48,131,601,36,17,21,0.8881033607392501,1692,0.9465521071264792,2,0.4722130341584259,0.15475790563952915,0,1,42.546173866243905,16,3.197953501930318,1
27,3,0,52,189,143,28,33,19,0.7866961095771372,1805,0.735214148248133,6,0.7186124588797163,0.16521840946803634,0,1,92.04799996581154,24,4.464207057015408,1
48,4,0,18,126,897,9,14,41,0.9595462670659259,1028,0.7867587370359284,3,0.9321525348301979,0.11306800591962657,3,20,19.98337423152084,19,1.7412012187680783,1
48,4,0,21,123,864,13,14,43,0.9659087509551694,944,0.4146192387371632,4,0.9321762943548477,0.12734328604491446,3,19,18.193027900783264,15,1.7104485804400298,1
56,2,0,74,162,1338,63,24,39,0.943071112413711,1683,0.41411028585180687,5,0.2996776675303766,0.10134776156406862,0,0,28.491512365669024,10,1.9724275240683313,1
20,1,0,21,84,118,5,16,13,0.8300352653032655,1195,0.8225062693243517,2,0.20259148306840905,0.23401289021164196,0,1,57.890681335972026,25,3.8943031240237493,1
5,1,0,5,24,2,2,3,3,0.8616347587751874,226,1.0,0,0.5210270484659902,0.6138863592635537,0,2,40.50783945319867,22,7.875113821747195,1
20,1,0,17,78,102,10,15,7,0.8559839403079523,520,1.0,3,0.13748817617468517,0.2520460027418278,0,0,23.531599287889247,5,1.5501659091938913,1
4,4,0,10,31,3,3,8,2,0.6548898618556612,150,0.9646695847789661,2,0.7832051886119776,0.43886345659474957,0,0,29.84931332996608,1,0.8423964981804477,1
14,1,0,14,62,24,5,11,9,0.7417672043895459,1561,0.9488290622453581,3,0.0,0.22196744637426355,0,0,108.87407477421704,40,8.796388379119609,1
5,5,0,5,32,0,2,5,2,0.4860074608665534,125,1.0,0,0.9924923984993157,0.31719786410955564,0,0,20.709561551262112,1,0.8225598183377144,1
6,5,0,11,35,3,6,5,4,0.7016352732027683,262,0.31602567748328414,0,0.9882496739180175,0.3236249410155217,1,2,41.0521975451194,10,3.325669488135459,1
13,1,0,8,37,46,4,4,11,0.328538642720984,300,1.0,1,0.12677378548728255,0.2930883595708873,0,0,21.70340278256338,8,2.4117453344436086,1
3,1,0,4,3,4,3,1,3,2.0,4,0.0,0,0.22361443449631124,0.9353012031334877,0,0,0.894457737985245,0,0.7763855655036888,1
10,1,1,16,20,33,15,1,8,0.8058681029144943,90,0.04267711210541281,0,0.04215426844611969,0.39516489231727137,0,0,6.906553615806538,1,0.7341966213162346,1
5,1,0,6,24,7,2,5,2,0.7177557429937227,153,0.4584331431446795,0,0.46284115431277567,0.5096447741698137,0,1,26.084216904216003,4,1.7236135775235177,1
13,5,0,11,68,41,3,10,1,0.8003893991030364,513,0.9951950529199908,4,0.9822511527194516,0.4836631798203377,2,5,37.5832723518201,8,2.1290381855693092,1
20,5,0,33,136,66,20,21,13,0.5788048567430469,803,1.0,5,0.9715109664073596,0.20812379541700704,1,1,38.69323665813226,25,3.226374508473707,1
13,1,0,23,31,36,20,3,11,0.8528889802722879,251,0.9421504934064997,1,0.0,0.20563017087115007,0,0,17.829031185418785,3,2.0336870693398024,1
20,5,0,16,76,53,10,9,11,0.7238083764159725,577,0.8692801285645507,2,0.9780757468856817,0.2537158090389512,2,4,27.4466278947459,11,2.5054276124488264,1
7,5,0,4,33,21,2,3,4,1.5188978210615989,143,0.3936290555666244,1,0.9921449968074291,0.4156509167767602,0,0,17.823927189213666,2,1.0195467760137014,1
55,1,0,69,156,1075,55,23,44,0.8025341798773358,1662,0.16846986719542079,5,0.12807806834429086,0.12034006596379225,0,0,28.76055744981816,30,1.7313890154364864,1
6,2,0,5,17,2,1,4,6,0.7678595239857089,116,1.0,0,0.7296889555763824,0.3811491556727113,0,0,14.995399506366727,2,1.368035146727348,1
3,6,0,4,24,1,1,3,2,0.5,233,1.0,1,0.996987952,1.0,1,3,74.19467316401102,2,1.4960324051412837,1
49,1,0,87,165,1045,74,22,42,0.8951653804720445,1920,0.1890163190806642,2,0.0,0.12066356636068168,0,0,37.98475787217636,21,3.0346171434183113,1
16,5,0,18,120,86,8,13,12,0.8030386985480158,870,0.8094404944797412,2,0.9821729727336653,0.17369943767666365,2,11,52.728909548323564,28,4.6773317937421925,1
119,1,0,23,203,6226,18,7,38,0.9266202933204672,5179,0.7302052012195503,2,0.05669164294366463,0.12595627236801407,0,0,41.7123819665367,11,1.9110882128725657,1
189,2,0,81,401,10927,59,43,151,0.8988585226297068,6742,0.8426770741276461,10,0.503431869593722,0.08224131968457261,1,5,34.156550903765826,29,3.3003009383158974,1
13,6,0,16,86,48,5,16,6,0.8627476666069979,525,1.0,1,0.9818311195484366,0.2732022519864307,4,7,38.58516349270777,9,1.9979617530174845,1
11,7,0,21,93,23,7,19,5,0.7996740661773588,586,1.0,2,0.9849228235032202,0.2572467497378619,1,3,52.08225789942226,13,2.930410620743265,1
54,2,0,50,161,1110,33,23,35,0.8536753682306802,1556,0.4774510573421673,5,0.45746349896667077,0.12464980848664814,1,5,27.13513268339429,21,1.8615654389531608,1
1,1,0,5,2,0,4,0,0,2.0,18,0.0,0,0.0,0.941862160408655,0,0,12.674486416346198,0,0.11627567918269005,1
20,4,0,17,83,116,5,17,5,0.8242900973619136,501,1.0,3,0.894021722007388,0.3226507994631722,1,4,23.45590220737427,11,1.6437147200033588,1
11,1,2,19,19,37,18,1,8,0.7837617185188659,80,0.22327636952830732,0,0.0,0.3698716315137596,0,0,5.9656720434779675,1,0.7695885443886614,1
6,1,0,6,49,8,3,4,3,0.7862710566360056,303,0.9796608246052558,0,0.8114524516115829,0.30894541846409485,0,0,46.949696556000035,8,2.122035052124395,1
18,5,0,17,100,128,8,15,5,0.793363320210901,556,1.0,1,0.9743025064201608,0.22157230160671007,1,2,28.324755424697745,10,1.8879225638436203,1
14,1,0,10,39,61,3,7,11,0.34191198357177477,313,1.0,1,0.06231034449494499,0.31830134535311166,0,0,21.32536744694183,7,2.409211289810197,1
19,6,0,20,64,143,13,15,7,0.8681105972996666,350,1.0,4,0.9715972321369817,0.19318818208515603,1,1,16.1024922735972,4,1.3569589439085599,1
24,2,0,8,53,46,2,7,16,0.8764629211445796,1212,1.0,3,0.2719227336643129,0.2624827395493907,0,0,51.798725480743144,13,2.5886381646614094,1
4,4,0,5,30,0,1,4,2,0.5947641476344402,318,0.922595578327026,0,0.8477032622952916,0.37446945935616105,0,0,70.45728077971037,10,3.8514486375512655,1
210,3,0,59,429,11468,40,39,168,0.8832934871383685,7611,0.9069126730531616,10,0.7553043291532603,0.08438939143430148,2,8,34.8713249680824,25,3.0523473180524197,1
7,5,0,5,31,19,2,4,1,0.7555034594716128,123,0.6725626035318565,1,0.9910320917841724,0.496069375645429,3,11,14.106126857679543,1,0.8742624183391272,1
12,3,0,8,44,30,6,5,7,0.806118388511933,305,0.8675177214134373,1,0.8893358166362575,0.2530290622405173,0,0,25.0332053443594,5,1.3862473814359006,1
10,3,0,9,38,10,5,4,6,0.5621418754705522,597,0.42254383564368153,1,0.5320725420695784,0.3517862513454575,0,1,54.04482419116947,8,3.665139164638822,1
13,3,0,9,44,37,4,7,7,0.7758779477951541,327,1.0,1,0.8859645209285153,0.23434849089598142,1,4,23.400099136987343,6,1.6959044639608245,1
7,1,1,4,16,10,1,3,6,0.6251951650211507,149,0.9128882181357765,0,0.35179758073953615,0.48287071986613606,0,1,19.96816715427153,6,2.3487141698672938,1
25,2,0,7,48,46,2,6,17,0.8846079123182388,1215,1.0,3,0.18775703678130296,0.2600008627242568,0,0,48.79898068492519,14,2.7380629139357873,1
17,5,0,29,122,56,14,21,11,0.607380837208534,770,1.0,4,0.9747214755203166,0.20291939868053957,0,0,42.072610318591316,19,2.8599661574996142,1
253,4,0,76,502,16664,60,37,203,0.9001290954014634,9531,0.7195829321043629,10,0.7196683439606597,0.0741212215267295,3,16,36.31901025583451,29,3.4793089988515034,1
61,5,0,61,216,1473,33,43,32,0.9431592929680539,1892,0.5849666388642167,7,0.9171620986352341,0.1313128306939601,3,12,29.05277048082323,21,2.40978413676217,1
57,2,0,81,170,1381,70,25,41,0.9436434711572871,1743,0.4320154532461545,5,0.3486135658960373,0.09961888412034822,0,1,28.915568591511626,11,2.1163222815465863,1
40,5,0,32,157,554,8,28,15,0.8167066936909375,1786,0.8999370251575162,4,0.6651299979033918,0.16067208383215878,1,2,42.18582756011327,18,2.3580815031994216,1
6,1,1,7,17,4,2,5,5,0.5071250405352561,147,0.9282771369384007,1,0.0,0.5002575049099386,0,0,24.49297913451997,6,2.0681177921707725,1
63,4,0,51,193,1601,27,33,29,0.9415050897026072,1851,0.7938249039362117,4,0.7553081068659642,0.11449303038702496,2,9,27.74165634506487,11,2.152368515749211,1
14,1,0,8,34,38,4,4,11,0.7268770929663252,323,1.0,1,0.7628051527463396,0.23165597652783496,0,0,21.489338598165073,8,1.772936645124645,1
44,4,0,15,112,778,8,12,38,0.9476267169535165,948,0.7189536213311977,3,0.936608220243062,0.1236174291563539,3,17,19.725663938916853,24,1.8237458376413107,1
4,5,0,5,26,0,2,5,1,0.666666667,113,1.0,0,0.9950247381478523,0.41224354342506764,0,0,25.175180992787812,1,0.7632693704594098,1
3,6,0,3,18,0,1,2,2,0.5370346640764212,312,1.0,0,0.9964557269009616,0.911116806074376,2,4,91.95594281305756,4,1.9288934448595008,1
29,1,1,25,96,346,13,16,23,0.9042028357402938,731,0.707959779997254,1,0.0,0.1618160773957014,0,0,24.18449435190752,9,2.222545847929876,1
43,4,0,14,109,750,6,13,36,0.9503703111276972,971,0.88,3,0.938953488,0.121645796,3,17,21.010495159490283,30,1.8837,1
134,2,0,107,323,8187,84,42,99,0.9466801031624772,4880,0.7797564141823988,9,0.20535879742062954,0.07323101966478897,0,0,35.26591885166258,26,3.4980634887054345,1
196,3,0,74,410,11097,53,41,157,0.8939653454587502,7015,0.862870806830663,10,0.5826129655697165,0.08291660858148514,2,6,34.3812542869256,28,3.222351807084911,1
12,1,0,8,36,16,5,7,10,0.6627892412797401,483,1.0,2,0.0,0.27014001439538166,0,0,37.20206335295422,9,2.791971370114249,1
21,4,0,31,115,140,23,16,11,0.8935987474686522,1178,0.913422514507204,3,0.84948244696047,0.19334184595455897,1,6,52.04274720966091,22,3.594617718148268,1
51,4,0,24,133,937,17,14,47,0.9697990780166363,954,0.23245995531072502,5,0.9276988272306198,0.1256273322620755,3,21,16.897729988013765,7,1.6071049896173508,1
5,1,0,6,23,5,3,2,4,0.7573849926438951,193,0.6557236725616563,0,0.6134189195143147,0.4161728055276175,0,4,33.46702835424755,5,1.7294775432900158,1
3,6,0,3,22,1,1,2,1,0.5,254,1.0,0,0.996987952,1.0,1,3,80.60793645900239,1,0.8693404201969732,1
53,4,0,24,141,1024,16,14,47,0.9633963050400579,1065,0.5320190526720967,5,0.9251364191295983,0.10683708760856259,3,23,18.296378500435885,7,1.5776928643783799,1
10,1,0,10,46,18,4,8,7,0.966140579968587,1510,0.49584187267521085,1,0.0,0.2930689204648693,0,0,147.49121461371672,32,8.579209363376053,1
18,1,0,9,26,130,6,3,18,0.9285545602515642,206,1.0,4,0.0,0.1666677192598917,0,0,9.422661695613952,3,1.2857363072802452,1
22,4,0,27,67,170,20,16,10,0.8652163545064914,358,1.0,4,0.6353597709965095,0.16292201288647548,0,0,14.928407291177496,6,1.4345924204628002,1
12,1,0,8,46,40,2,8,7,0.8529019322244785,476,1.0,2,0.34978870330766837,0.27024496647532464,0,1,36.37737976156052,9,3.078993802984696,1
7,5,0,9,58,12,6,8,1,0.8005535117126078,303,0.8418348741477117,1,0.9895371407934154,0.40334353396413175,2,6,37.068222230528605,3,1.3226515149729154,1
4,3,0,4,21,0,1,3,2,0.5981108022146231,338,1.0,0,0.5168038127413733,0.6972580962573859,1,2,77.3755772264045,5,2.1360407987196552,1
5,6,0,5,38,5,2,4,2,0.6994608156226453,222,1.0,0,0.9939490520381248,0.3353774290287709,2,4,42.93066143543156,1,0.9768871451438544,1
10,2,0,5,29,19,2,4,8,0.7523283478898999,230,0.8467696900839077,0,0.6626231653849309,0.4442665338395553,1,3,20.69916215670868,4,1.6152193862120312,1
4,1,0,10,25,0,2,8,2,0.6131209846003929,145,0.8393629537650007,2,0.03595679185712386,0.5767007501838236,0,0,33.57092026363764,2,0.9927644550964703,1
3,6,0,4,30,2,1,3,1,0.5621450644287356,254,1.0,1,0.9962437131487722,1.0,1,3,72.54259226855174,1,0.8489839029823669,1
3,6,0,6,33,2,3,4,2,1.799294395580767,160,0.0,0,0.863563448050185,0.5436618905380672,0,0,49.63378198055224,1,0.8183397743255445,1
11,3,8,17,29,33,15,3,8,0.7753247330015975,262,1.0,1,0.5735148854114254,0.43238313015986557,0,0,22.236260170975825,3,1.541100259067303,1
11,4,0,5,37,54,2,4,10,0.7195190293487003,214,1.0,0,0.7829514021903727,0.33491750823987326,0,0,18.560313696258596,4,1.56054156188888,1
11,2,6,18,30,35,15,4,9,0.7635115167297756,263,1.0,1,0.4121710060404926,0.4059606703053207,0,0,21.390741457920335,3,1.7134678045421348,1
2,1,1,5,4,1,2,2,2,1.3190251727617555,11,0.6809748272382445,0,0.0,0.6932520979571379,0,0,4.319025172761755,1,0.5,1
39,1,0,64,143,693,52,22,32,0.9456169107253941,1523,0.424548745113692,1,0.17900395345781672,0.12914255347854436,0,2,37.393269806867536,15,2.7090310856090065,1
